gene_id,gene_name,gene_type,chrom,start,end,strand
ENSG00000271967.1,AL583856.2,lncRNA,chr6,70596438,70596980,+
ENSG00000287939.1,AL096709.1,lncRNA,chr6,71028582,71058476,+
ENSG00000232295.7,AL589935.1,lncRNA,chr6,71221457,71328228,-
ENSG00000287380.1,AL589935.3,lncRNA,chr6,71238743,71240947,+
ENSG00000269966.1,AL136164.2,lncRNA,chr6,71295173,71417436,-
ENSG00000230597.1,AL136164.1,lncRNA,chr6,71328942,71329806,+
ENSG00000233237.8,LINC00472,lncRNA,chr6,71343427,71420745,-
ENSG00000223765.3,LINC01626,lncRNA,chr6,71450834,71458874,+
ENSG00000285963.1,AL035467.2,lncRNA,chr6,71532070,71534715,+
ENSG00000285844.2,FO393414.3,lncRNA,chr6,72614386,72622073,-
ENSG00000229154.2,KCNQ5-AS1,lncRNA,chr6,73130646,73143514,-
ENSG00000229852.4,AC019205.1,lncRNA,chr6,73263212,73301789,+
ENSG00000231332.2,OOEP-AS1,lncRNA,chr6,73369704,73387717,+
ENSG00000229862.5,AL121972.1,lncRNA,chr6,73523618,73570596,+
ENSG00000231652.2,AL590428.1,lncRNA,chr6,73693903,73696131,-
ENSG00000223786.1,AL357507.1,lncRNA,chr6,74069451,74690727,+
ENSG00000272243.6,AL356277.3,lncRNA,chr6,74530248,74734319,-
ENSG00000224583.1,AL356277.2,lncRNA,chr6,74642384,74652002,+
ENSG00000225793.3,TMEM30A-DT,lncRNA,chr6,75285014,75317525,+
ENSG00000237174.7,AL445465.1,lncRNA,chr6,75357214,75399300,+
ENSG00000238156.1,AL445465.2,lncRNA,chr6,75454944,75458900,+
ENSG00000236635.3,LINC02540,lncRNA,chr6,76521640,76593821,-
ENSG00000280511.1,AL591030.1,lncRNA,chr6,76561328,76562590,+
ENSG00000271945.2,AL355612.1,lncRNA,chr6,76774972,77097788,+
ENSG00000230309.1,AL121718.1,lncRNA,chr6,78604467,78606036,-
ENSG00000229495.1,AL450327.1,lncRNA,chr6,78809715,78813303,-
ENSG00000286340.1,AL356776.2,lncRNA,chr6,79077841,79081371,+
ENSG00000270362.1,HMGN3-AS1,lncRNA,chr6,79233718,79236797,+
ENSG00000286042.1,LCAL1,lncRNA,chr6,79307669,79313384,-
ENSG00000231533.2,AL391840.1,lncRNA,chr6,79420172,79529276,+
ENSG00000287811.1,AL391840.3,lncRNA,chr6,79537540,79539976,+
ENSG00000272137.1,AL451064.1,lncRNA,chr6,79561132,79561602,+
ENSG00000235357.2,LINC01621,lncRNA,chr6,79803582,79833386,-
ENSG00000285586.1,AL132875.3,lncRNA,chr6,79868402,79870483,+
ENSG00000233835.1,AL132875.2,lncRNA,chr6,79871873,79874610,+
ENSG00000287816.1,AL133475.1,lncRNA,chr6,79947810,79980046,+
ENSG00000288071.1,AL591135.2,lncRNA,chr6,80046715,80084776,-
ENSG00000272129.1,AL359715.3,lncRNA,chr6,80355424,80356859,+
ENSG00000233967.7,AL359715.1,lncRNA,chr6,80441295,80466674,+
ENSG00000260645.2,AL359715.2,lncRNA,chr6,80466958,80469080,+
ENSG00000226089.2,AL122017.1,lncRNA,chr6,81527102,81534915,-
ENSG00000277797.1,AL359693.1,lncRNA,chr6,81551686,81554092,+
ENSG00000232031.1,AL078599.2,lncRNA,chr6,81724722,81736353,-
ENSG00000224995.1,LINC01526,lncRNA,chr6,81813286,81814157,-
ENSG00000226453.2,LINC02542,lncRNA,chr6,81844602,82169391,-
ENSG00000260574.1,AL360157.1,lncRNA,chr6,81969453,81969539,-
ENSG00000286875.1,AL121977.2,lncRNA,chr6,82353861,82363657,-
ENSG00000227215.1,AL355613.1,lncRNA,chr6,82932601,82938677,+
ENSG00000237874.2,AL136972.1,lncRNA,chr6,83728055,83736525,+
ENSG00000287705.1,AL139232.1,lncRNA,chr6,83852312,83854167,-
ENSG00000228679.1,AL034347.1,lncRNA,chr6,83983728,84007323,+
ENSG00000230852.2,LINC02857,lncRNA,chr6,84019204,84026100,+
ENSG00000231776.5,LINC01611,lncRNA,chr6,84421028,84556152,-
ENSG00000228290.7,TBX18-AS1,lncRNA,chr6,84687712,84709578,+
ENSG00000287294.1,AL035694.1,lncRNA,chr6,84769010,84770219,+
ENSG00000234155.1,LINC02535,lncRNA,chr6,85387219,85390186,-
ENSG00000203875.13,SNHG5,lncRNA,chr6,85650491,85678932,-
ENSG00000288021.1,AL450338.2,lncRNA,chr6,85949690,85998263,+
ENSG00000272008.1,AL139274.2,lncRNA,chr6,87151159,87155285,-
ENSG00000286278.1,AL136096.1,lncRNA,chr6,88047056,88047729,-
ENSG00000234426.3,AL139042.1,lncRNA,chr6,88177804,88442928,-
ENSG00000286871.1,AL139090.1,lncRNA,chr6,88378280,88385447,+
ENSG00000271931.1,AL353135.1,lncRNA,chr6,89080164,89080667,-
ENSG00000288009.1,AL353135.2,lncRNA,chr6,89130887,89145985,-
ENSG00000237027.1,AL159174.1,lncRNA,chr6,89560875,89567044,-
ENSG00000228124.1,AL096678.1,lncRNA,chr6,89673469,89675783,+
ENSG00000226455.1,AL121787.1,lncRNA,chr6,89950116,89953186,+
ENSG00000287789.1,AL158136.1,lncRNA,chr6,90073051,90079734,+
ENSG00000260271.3,AL132996.1,lncRNA,chr6,90295507,90363912,+
ENSG00000224605.1,AL080284.1,lncRNA,chr6,91390313,91393000,-
ENSG00000224944.2,CASC6,lncRNA,chr6,91557292,91690428,-
ENSG00000285961.1,AL590814.1,lncRNA,chr6,92002610,92180156,-
ENSG00000261038.1,AL133457.1,lncRNA,chr6,92387841,92388827,-
ENSG00000288101.1,AL359987.1,lncRNA,chr6,92631066,92633268,-
ENSG00000220908.2,LINC02531,lncRNA,chr6,92723003,92723829,-
ENSG00000235099.1,AL138731.1,lncRNA,chr6,93070387,93103384,+
ENSG00000287683.1,AL591519.1,lncRNA,chr6,93416951,93677954,+
ENSG00000288085.1,AL356094.2,lncRNA,chr6,93720163,93745615,+
ENSG00000229600.1,AL391336.1,lncRNA,chr6,93886900,93889410,+
ENSG00000231143.1,AL157378.1,lncRNA,chr6,94163920,94194658,+
ENSG00000261366.1,MANEA-DT,lncRNA,chr6,95575183,95577450,-
ENSG00000287578.1,AL034348.1,lncRNA,chr6,95917143,96015391,-
ENSG00000233797.2,UFL1-AS1,lncRNA,chr6,96199840,96521717,-
ENSG00000224384.1,AL033379.1,lncRNA,chr6,96785137,96795821,+
ENSG00000271860.7,AL589740.1,lncRNA,chr6,97283303,98400869,+
ENSG00000226207.1,AL080316.1,lncRNA,chr6,97710953,97717197,-
ENSG00000236920.2,AL590727.1,lncRNA,chr6,98210020,98214683,-
ENSG00000283010.1,AL589826.2,lncRNA,chr6,98829967,98832508,-
ENSG00000228506.2,AL513550.1,lncRNA,chr6,99424922,99432323,+
ENSG00000229315.7,MCHR2-AS1,lncRNA,chr6,99993934,100107613,+
ENSG00000228082.1,SIM1-AS1,lncRNA,chr6,100427118,100437484,+
ENSG00000260000.2,AL133338.1,lncRNA,chr6,100881471,100882987,+
ENSG00000287397.1,AP002528.1,lncRNA,chr6,101452917,101454245,-
ENSG00000287499.1,AL357139.2,lncRNA,chr6,102350271,102369827,-
ENSG00000288084.1,AL590608.1,lncRNA,chr6,103866023,103874687,-
ENSG00000287616.1,AL357522.1,lncRNA,chr6,104487095,104528158,-
ENSG00000227535.2,AL357315.1,lncRNA,chr6,104831129,104845820,-
ENSG00000203809.7,LIN28B-AS1,lncRNA,chr6,104864464,104941447,-
ENSG00000203808.12,BVES-AS1,lncRNA,chr6,105136308,105169952,+
ENSG00000231628.1,AL133406.2,lncRNA,chr6,105279016,105281755,+
ENSG00000286084.2,AL096794.1,lncRNA,chr6,105403207,105588802,+
ENSG00000237567.2,LINC02836,lncRNA,chr6,105612667,105632296,-
ENSG00000284999.1,AL591518.1,lncRNA,chr6,105679378,105893041,-
ENSG00000269919.1,AL022067.1,lncRNA,chr6,106100140,106100593,+
ENSG00000233941.1,AL356859.1,lncRNA,chr6,106358566,106359717,-
ENSG00000282408.1,AL109920.1,lncRNA,chr6,106451496,106457248,-
ENSG00000229654.1,LINC02526,lncRNA,chr6,106695535,106699994,+
ENSG00000235142.10,LINC02532,lncRNA,chr6,106705334,106788148,-
ENSG00000234206.5,AL121957.1,lncRNA,chr6,107509803,107511721,-
ENSG00000272476.1,AL024507.2,lncRNA,chr6,107957413,107959986,+
ENSG00000271734.1,Z98200.1,lncRNA,chr6,108030249,108030718,-
ENSG00000225174.2,OSTM1-AS1,lncRNA,chr6,108123457,108159392,+
ENSG00000286562.1,Z98742.4,lncRNA,chr6,108261288,108269200,+
ENSG00000230248.1,Z98742.1,lncRNA,chr6,108275642,108276546,+
ENSG00000287044.1,AL139106.1,lncRNA,chr6,108441880,108558286,-
ENSG00000203801.8,LINC00222,lncRNA,chr6,108751654,108769942,+
ENSG00000286511.1,Z95118.2,lncRNA,chr6,108798929,108837113,+
ENSG00000230290.1,ARMC2-AS1,lncRNA,chr6,108922976,108924103,-
ENSG00000271730.1,AL390208.1,lncRNA,chr6,108998482,108999125,+
ENSG00000260273.1,AL359711.2,lncRNA,chr6,109382795,109383666,+
ENSG00000223537.3,AL109947.1,lncRNA,chr6,109483638,109506800,+
ENSG00000286691.1,AL590009.1,lncRNA,chr6,110020011,110040241,-
ENSG00000287268.1,AL050350.1,lncRNA,chr6,110341973,110354563,+
ENSG00000260188.1,AC002464.1,lncRNA,chr6,110477907,110479436,+
ENSG00000231046.1,AL360227.1,lncRNA,chr6,111227747,111259034,-
ENSG00000271789.1,AL080317.1,lncRNA,chr6,111297126,111298510,+
ENSG00000272356.1,AL080317.2,lncRNA,chr6,111309203,111313517,+
ENSG00000229276.1,REV3L-IT1,lncRNA,chr6,111360641,111361607,-
ENSG00000231889.7,TRAF3IP2-AS1,lncRNA,chr6,111483511,111598302,+
ENSG00000286616.1,AL008730.1,lncRNA,chr6,111505307,111511071,-
ENSG00000255389.1,Z97989.1,lncRNA,chr6,111599875,111602295,+
ENSG00000227012.3,LINC02527,lncRNA,chr6,111900305,111909420,-
ENSG00000237234.7,Z99289.1,lncRNA,chr6,112154765,112166476,+
ENSG00000270661.1,Z99289.2,lncRNA,chr6,112217640,112219570,-
ENSG00000271208.1,Z99289.3,lncRNA,chr6,112234165,112234758,-
ENSG00000226440.7,LAMA4-AS1,lncRNA,chr6,112236093,112307009,+
ENSG00000286914.1,AL365214.3,lncRNA,chr6,112392363,112396364,-
ENSG00000232299.1,AL357514.1,lncRNA,chr6,112476538,112481636,-
ENSG00000288560.1,AL360015.1,lncRNA,chr6,112988311,113084454,+
ENSG00000287728.2,AL049695.1,lncRNA,chr6,113129707,113140870,+
ENSG00000223811.1,AL589684.1,lncRNA,chr6,113357003,113367944,-
ENSG00000232316.2,LINC02518,lncRNA,chr6,113428540,113433555,-
ENSG00000236347.1,AL513123.1,lncRNA,chr6,113531118,113543793,+
ENSG00000230943.3,LINC02541,lncRNA,chr6,113616927,113650090,-
ENSG00000231912.2,FO393415.2,lncRNA,chr6,113791829,113837368,-
ENSG00000227502.3,MROCKI,lncRNA,chr6,113868013,113873351,-
ENSG00000175967.4,LINC02880,lncRNA,chr6,113904132,113921642,+
ENSG00000228624.7,HDAC2-AS2,lncRNA,chr6,113969701,114471705,+
ENSG00000232395.1,AL138830.2,lncRNA,chr6,114477350,114488752,-
ENSG00000226079.2,AL138830.1,lncRNA,chr6,114523443,114545335,-
ENSG00000287097.1,AL590550.1,lncRNA,chr6,114822994,115002280,+
ENSG00000228777.2,LINC02534,lncRNA,chr6,115633540,115643916,-
ENSG00000287933.1,AL357141.1,lncRNA,chr6,116033901,116046753,+
ENSG00000236326.1,AL050331.2,lncRNA,chr6,116244187,116244728,-
ENSG00000244158.1,CALHM6-AS1,lncRNA,chr6,116460739,116463692,-
ENSG00000234117.2,AL445224.1,lncRNA,chr6,116492297,116497099,+
ENSG00000287253.1,Z98880.1,lncRNA,chr6,117262243,117264817,-
ENSG00000226181.1,AL132671.1,lncRNA,chr6,117451130,117453525,-
ENSG00000286339.1,Z99496.1,lncRNA,chr6,118565660,118576840,+
ENSG00000253194.2,AL137009.1,lncRNA,chr6,118934770,119182745,+
ENSG00000287100.1,AL078600.1,lncRNA,chr6,119349920,119391829,+
ENSG00000286540.1,AL096854.1,lncRNA,chr6,120462511,120706789,+
ENSG00000287992.1,AL357513.1,lncRNA,chr6,120840733,120845475,+
ENSG00000287258.1,AL512283.2,lncRNA,chr6,122562172,122621014,-
ENSG00000272472.1,AL512283.1,lncRNA,chr6,122643388,122644771,+
ENSG00000287818.1,AL512283.3,lncRNA,chr6,122711887,122718814,-
ENSG00000285652.1,AL591428.1,lncRNA,chr6,122975198,122996061,-
ENSG00000235535.8,TRDN-AS1,lncRNA,chr6,123389421,123510247,+
ENSG00000285691.2,AL445259.1,lncRNA,chr6,123519697,123557670,+
ENSG00000285941.1,AL133257.1,lncRNA,chr6,123589711,123685323,+
ENSG00000237321.1,AL354936.1,lncRNA,chr6,123823240,123829285,+
ENSG00000236548.2,RNF217-AS1,lncRNA,chr6,124644434,124963165,-
ENSG00000286299.1,AL121938.1,lncRNA,chr6,125268087,125274828,+
ENSG00000226409.3,AL450332.1,lncRNA,chr6,125370034,125445193,-
ENSG00000237742.7,AL365259.1,lncRNA,chr6,125577545,125749190,-
ENSG00000224506.3,LINC02523,lncRNA,chr6,125674353,125720218,+
ENSG00000232131.1,NCOA7-AS1,lncRNA,chr6,125797856,125818858,-
ENSG00000287731.1,AL035603.1,lncRNA,chr6,126719560,126721778,+
ENSG00000281248.1,LINC02536,lncRNA,chr6,127664554,127681555,+
ENSG00000227945.1,PTPRK-AS1,lncRNA,chr6,128027886,128085248,+
ENSG00000224733.1,AL034349.1,lncRNA,chr6,128500527,128501176,+
ENSG00000226149.6,AL356124.1,lncRNA,chr6,129439485,129576047,-
ENSG00000233351.1,AL356124.2,lncRNA,chr6,129479615,129481410,-
ENSG00000227678.8,AL355581.1,lncRNA,chr6,130133410,130146179,-
ENSG00000229923.2,AL583803.1,lncRNA,chr6,130697312,130697778,+
ENSG00000236673.5,AL117378.1,lncRNA,chr6,131901963,131920565,+
ENSG00000227220.1,AL133346.1,lncRNA,chr6,131950946,132077393,+
ENSG00000236166.1,AL021408.1,lncRNA,chr6,132085084,132099279,+
ENSG00000228495.2,LINC01013,lncRNA,chr6,132131888,132169374,+
ENSG00000286663.1,AL513524.1,lncRNA,chr6,132599972,132602740,-
ENSG00000234484.1,AL032821.1,lncRNA,chr6,132752675,132753951,+
ENSG00000231023.7,LINC00326,lncRNA,chr6,132954257,133107410,+
ENSG00000286438.1,AL591115.1,lncRNA,chr6,133061240,133103128,-
ENSG00000223542.1,AL024497.1,lncRNA,chr6,133435077,133439464,-
ENSG00000234567.1,AL024497.2,lncRNA,chr6,133452857,133456605,-
ENSG00000227954.7,TARID,lncRNA,chr6,133502252,133892802,-
ENSG00000272428.1,AL450270.1,lncRNA,chr6,133540784,133541174,+
ENSG00000223586.6,LINC01312,lncRNA,chr6,133821147,133872922,+
ENSG00000287413.1,AL449363.2,lncRNA,chr6,134074123,134121433,+
ENSG00000286887.1,AL355881.1,lncRNA,chr6,134296301,134304297,+
ENSG00000236700.6,LINC01010,lncRNA,chr6,134343307,134504581,+
ENSG00000287974.1,Z84486.1,lncRNA,chr6,134345688,134349337,+
ENSG00000231971.6,CT69,lncRNA,chr6,134428239,134520585,-
ENSG00000232310.8,AL078590.2,lncRNA,chr6,134520163,134689399,-
ENSG00000229722.1,AL078590.1,lncRNA,chr6,134606299,134609437,-
ENSG00000227723.1,AL596188.1,lncRNA,chr6,134636489,134642495,+
ENSG00000236389.1,AL121970.1,lncRNA,chr6,134706060,134707349,-
ENSG00000240056.2,AL445190.1,lncRNA,chr6,134941392,134942450,+
ENSG00000232876.1,AL353596.1,lncRNA,chr6,135055033,135060550,+
ENSG00000236703.1,MYB-AS1,lncRNA,chr6,135195083,135195995,-
ENSG00000224374.1,AL023693.1,lncRNA,chr6,135259996,135260933,+
ENSG00000234084.1,AL049552.1,lncRNA,chr6,135301568,135307158,+
ENSG00000287094.1,AL049552.2,lncRNA,chr6,135323399,135327965,+
ENSG00000231028.9,LINC00271,lncRNA,chr6,135497422,135813990,+
ENSG00000233534.3,AL035604.1,lncRNA,chr6,135628787,135634681,-
ENSG00000236378.1,AL133319.1,lncRNA,chr6,135807148,135808466,-
ENSG00000286313.1,AL360178.1,lncRNA,chr6,135854053,135880942,-
ENSG00000288054.1,AL360178.2,lncRNA,chr6,135882780,135888133,-
ENSG00000237596.7,AL138828.1,lncRNA,chr6,135991936,136225751,-
ENSG00000260418.1,AL023284.4,lncRNA,chr6,136335714,136336087,-
ENSG00000272189.1,AL024508.1,lncRNA,chr6,136550661,136552554,+
ENSG00000234263.2,MAP3K5-AS1,lncRNA,chr6,136629066,136648198,+
ENSG00000286646.1,AL121933.2,lncRNA,chr6,136784045,136786280,+
ENSG00000225391.5,NHEG1,lncRNA,chr6,136982165,136993234,-
ENSG00000235399.1,AL135902.1,lncRNA,chr6,136995170,136999504,+
ENSG00000230533.4,AL356234.2,lncRNA,chr6,137657998,137763984,+
ENSG00000283265.1,AL356234.3,lncRNA,chr6,137693068,137700415,+
ENSG00000234956.7,LINC02539,lncRNA,chr6,137730170,137792835,-
ENSG00000237499.7,WAKMAR2,lncRNA,chr6,137823673,137868233,-
ENSG00000287393.1,AL591468.1,lncRNA,chr6,137900585,137903576,-
ENSG00000226004.1,LINC02528,lncRNA,chr6,137943079,137945802,-
ENSG00000229922.5,LINC02865,lncRNA,chr6,137945366,137972522,+
ENSG00000225177.6,AL590617.2,lncRNA,chr6,138692548,138697288,+
ENSG00000279968.3,CCDC28A-AS1,lncRNA,chr6,138725211,138773652,-
ENSG00000231329.8,AL031772.1,lncRNA,chr6,139144204,139239653,-
ENSG00000272446.5,AL158850.1,lncRNA,chr6,139159157,139277181,-
ENSG00000226571.2,AL592429.2,lncRNA,chr6,139271362,139667284,+
ENSG00000238099.3,LINC01625,lncRNA,chr6,139435636,139474658,-
ENSG00000231426.7,FILNC1,lncRNA,chr6,139677639,139860476,+
ENSG00000225148.1,AL050338.1,lncRNA,chr6,139856104,139877391,-
ENSG00000287820.1,AL050338.2,lncRNA,chr6,139938864,139991094,-
ENSG00000236013.7,AL357146.1,lncRNA,chr6,139976352,140093721,+
ENSG00000285875.1,AL035446.2,lncRNA,chr6,140575788,140898381,-
ENSG00000234147.1,AL035446.1,lncRNA,chr6,140845958,140852924,-
ENSG00000286452.1,AL355596.2,lncRNA,chr6,141403240,141404494,+
ENSG00000259828.1,AL355596.1,lncRNA,chr6,141447011,141451006,+
ENSG00000236822.1,NMBR-AS1,lncRNA,chr6,142088233,142089219,+
ENSG00000237494.1,AL360007.1,lncRNA,chr6,142251847,142259632,-
ENSG00000236366.3,AL359313.1,lncRNA,chr6,142526455,142637889,-
ENSG00000287084.1,AL355337.1,lncRNA,chr6,142671980,142681267,+
ENSG00000233138.1,AL023584.1,lncRNA,chr6,142748443,142753759,+
ENSG00000237851.1,AL023584.2,lncRNA,chr6,142788123,142794086,+
ENSG00000232618.2,AL355304.1,lncRNA,chr6,142946406,142957945,+
ENSG00000229017.7,LINC01277,lncRNA,chr6,142966293,143059682,-
ENSG00000227192.1,AL023581.2,lncRNA,chr6,143039425,143042324,-
ENSG00000225752.1,AL023581.1,lncRNA,chr6,143094034,143099645,-
ENSG00000278206.1,AL031320.2,lncRNA,chr6,143484979,143507327,+
ENSG00000235740.2,PHACTR2-AS1,lncRNA,chr6,143554325,143562031,-
ENSG00000283122.1,HYMAI,lncRNA,chr6,144004916,144008262,-
ENSG00000225311.1,AL024474.2,lncRNA,chr6,144311699,144333301,-
ENSG00000285598.1,AL023283.1,lncRNA,chr6,145296545,145311092,+
ENSG00000270638.1,AL023806.1,lncRNA,chr6,145735570,145737218,+
ENSG00000270828.1,AL023806.2,lncRNA,chr6,145736911,145737173,-
ENSG00000288551.1,AL023806.5,lncRNA,chr6,145749917,145751137,+
ENSG00000288056.1,AL023806.4,lncRNA,chr6,145784406,145786559,-
ENSG00000235652.9,FBXO30-DT,lncRNA,chr6,145799409,145887430,+
ENSG00000237468.2,AL359547.1,lncRNA,chr6,146594516,146598931,-
ENSG00000233452.7,STXBP5-AS1,lncRNA,chr6,146824539,147204614,-
ENSG00000227748.2,AL138916.1,lncRNA,chr6,146854983,146863460,+
ENSG00000272397.1,AL138916.2,lncRNA,chr6,146948528,146951159,-
ENSG00000196634.3,LUADT1,lncRNA,chr6,147158925,147180992,+
ENSG00000227681.5,AL033504.1,lncRNA,chr6,147660703,147953937,+
ENSG00000226249.1,AL365271.1,lncRNA,chr6,147741434,147743324,-
ENSG00000287976.1,AL445123.2,lncRNA,chr6,148001716,148018985,+
ENSG00000234675.1,AL445123.1,lncRNA,chr6,148017422,148020974,-
ENSG00000230205.1,AL359382.1,lncRNA,chr6,148133809,148137404,-
ENSG00000287473.1,AL359382.2,lncRNA,chr6,148155120,148157084,-
ENSG00000224658.1,AL513164.1,lncRNA,chr6,148237585,148283408,-
ENSG00000227660.1,UST-AS1,lncRNA,chr6,148955628,148964684,-
ENSG00000236591.1,UST-AS2,lncRNA,chr6,149027700,149032573,-
ENSG00000228408.6,AL031056.1,lncRNA,chr6,149217926,149245554,+
ENSG00000225924.2,TAB2-AS1,lncRNA,chr6,149243299,149257551,-
ENSG00000283608.1,AL031056.2,lncRNA,chr6,149246095,149255415,+
ENSG00000235168.1,AL078581.3,lncRNA,chr6,149561152,149563949,+
ENSG00000281021.1,AL078581.4,lncRNA,chr6,149576089,149590864,-
ENSG00000233330.1,AL078581.2,lncRNA,chr6,149591755,149592663,-
ENSG00000278899.1,AL358852.1,lncRNA,chr6,149717621,149718888,+
ENSG00000231760.5,AL355312.2,lncRNA,chr6,149796151,149799150,-
ENSG00000285889.1,AL355312.4,lncRNA,chr6,149797317,149826294,-
ENSG00000273132.1,AL355312.3,lncRNA,chr6,149852462,149853192,+
ENSG00000268592.3,RAET1E-AS1,lncRNA,chr6,149863494,149919507,+
ENSG00000223701.3,RAET1E-AS1,lncRNA,chr6,149884431,149919508,+
ENSG00000235972.1,AL355497.2,lncRNA,chr6,150040547,150042033,-
ENSG00000232891.1,AL450344.3,lncRNA,chr6,150600834,150605850,+
ENSG00000224029.1,AL450344.1,lncRNA,chr6,150624677,150626086,+
ENSG00000226599.1,AL450344.2,lncRNA,chr6,150650772,150652025,-
ENSG00000232290.1,AL133260.1,lncRNA,chr6,151054897,151056057,-
ENSG00000223598.1,AL138733.1,lncRNA,chr6,151088103,151228447,-
ENSG00000231883.1,AL138733.2,lncRNA,chr6,151196681,151197638,-
ENSG00000233823.1,AL356311.1,lncRNA,chr6,151813276,151814179,-
ENSG00000287914.1,AL078582.2,lncRNA,chr6,152091712,152094009,-
ENSG00000284615.1,AL078582.1,lncRNA,chr6,152112759,152118397,+
ENSG00000234577.1,SYNE1-AS1,lncRNA,chr6,152380546,152381564,+
ENSG00000226193.1,AL049548.1,lncRNA,chr6,152402398,152404966,+
ENSG00000233464.2,NANOGP11,lncRNA,chr6,152545930,152546984,+
ENSG00000224893.7,LINC02840,lncRNA,chr6,152754903,152875991,-
ENSG00000227627.3,AL080276.2,lncRNA,chr6,152983331,152991322,+
ENSG00000213121.2,AL590867.1,lncRNA,chr6,153231320,153347488,+
ENSG00000237312.2,AL358134.1,lncRNA,chr6,153304595,153427154,-
ENSG00000286553.1,AL357075.2,lncRNA,chr6,154477982,154479593,+
ENSG00000287260.1,AL357075.3,lncRNA,chr6,154510791,154522307,+
ENSG00000235381.1,AL596202.1,lncRNA,chr6,155253139,155256724,-
ENSG00000232529.1,AL031773.1,lncRNA,chr6,155380511,155381183,-
ENSG00000287092.1,AL589693.1,lncRNA,chr6,155911195,156397589,-
ENSG00000285797.1,AL512658.2,lncRNA,chr6,156350579,156390246,+
ENSG00000227360.2,AL512658.1,lncRNA,chr6,156493226,156505011,-
ENSG00000271265.1,AL355297.2,lncRNA,chr6,156774217,156774662,-
ENSG00000271551.2,AL355297.3,lncRNA,chr6,156776360,156778422,-
ENSG00000270487.1,AL355297.1,lncRNA,chr6,156780327,156780455,-
ENSG00000233044.1,AL049820.1,lncRNA,chr6,157107727,157119706,-
ENSG00000271040.1,AL390955.2,lncRNA,chr6,157323964,157324477,+
ENSG00000286482.1,AL117344.2,lncRNA,chr6,157377062,157380896,-
ENSG00000234361.1,AL391863.2,lncRNA,chr6,157829143,157830573,-
ENSG00000229502.5,AL391863.1,lncRNA,chr6,157872571,157875210,-
ENSG00000236324.1,SNX9-AS1,lncRNA,chr6,157885114,157892786,-
ENSG00000285642.1,AL139330.1,lncRNA,chr6,158000109,158000749,-
ENSG00000233496.1,SYNJ2-IT1,lncRNA,chr6,158001107,158002383,+
ENSG00000274023.1,AL360169.2,lncRNA,chr6,158282841,158428379,+
ENSG00000287591.1,AL360169.3,lncRNA,chr6,158296671,158303372,-
ENSG00000238019.1,AL360169.1,lncRNA,chr6,158397885,158398561,-
ENSG00000233893.2,EZR-AS1,lncRNA,chr6,158817979,158822252,+
ENSG00000285159.1,AL627422.2,lncRNA,chr6,158853588,158864502,+
ENSG00000203711.14,C6orf99,lncRNA,chr6,158869848,158919105,+
ENSG00000271913.7,AL035530.2,lncRNA,chr6,158988178,159088114,+
ENSG00000226032.2,AL035530.1,lncRNA,chr6,159042192,159095823,-
ENSG00000285492.1,AL356417.3,lncRNA,chr6,159051674,159121495,-
ENSG00000224478.3,AL356417.1,lncRNA,chr6,159094093,159116254,+
ENSG00000233682.3,AL356417.2,lncRNA,chr6,159165899,159170007,-
ENSG00000235086.1,FNDC1-IT1,lncRNA,chr6,159240786,159243329,+
ENSG00000231178.3,AL357832.1,lncRNA,chr6,159353922,159383339,-
ENSG00000234777.3,LINC02529,lncRNA,chr6,159383422,159401147,+
ENSG00000286533.1,AL078604.4,lncRNA,chr6,159468601,159662627,-
ENSG00000237927.1,AL078604.2,lncRNA,chr6,159586955,159589169,-
ENSG00000285427.1,SOD2-OT1,lncRNA,chr6,159760258,159762332,-
ENSG00000236823.2,AL035691.1,lncRNA,chr6,159890988,159902510,+
ENSG00000268257.2,AIRN,lncRNA,chr6,160003291,160007664,-
ENSG00000230234.1,AL162582.1,lncRNA,chr6,160272617,160276130,+
ENSG00000287656.1,AL591069.1,lncRNA,chr6,160369200,160386934,-
ENSG00000224477.5,AL109933.1,lncRNA,chr6,160698288,160700632,+
ENSG00000287558.1,AL109933.5,lncRNA,chr6,160742509,160767490,-
ENSG00000224371.6,AL391361.2,lncRNA,chr6,160872888,160926204,-
ENSG00000233342.2,AL139393.2,lncRNA,chr6,160926269,160943110,+
ENSG00000231863.2,AL139393.1,lncRNA,chr6,160931080,160985624,+
ENSG00000272841.1,MAP3K4-AS1,lncRNA,chr6,160990318,160992342,-
ENSG00000286498.1,AL132982.1,lncRNA,chr6,161353679,161355350,+
ENSG00000286805.1,AL138716.1,lncRNA,chr6,161435098,161446016,+
ENSG00000285610.1,AL590286.2,lncRNA,chr6,162969050,162975007,-
ENSG00000225437.6,PACRG-AS2,lncRNA,chr6,163042557,163054161,-
ENSG00000285553.1,AL137182.1,lncRNA,chr6,163115691,163137775,-
ENSG00000225683.6,PACRG-AS3,lncRNA,chr6,163163830,163192038,-
ENSG00000281692.2,PACRG-AS1,lncRNA,chr6,163306907,163324530,-
ENSG00000285564.2,AL031121.2,lncRNA,chr6,163338363,163346744,-
ENSG00000285726.1,AL031121.3,lncRNA,chr6,163348019,163353220,-
ENSG00000270419.1,CAHM,lncRNA,chr6,163413065,163413960,-
ENSG00000228692.2,AL445307.1,lncRNA,chr6,163586583,163588165,-
ENSG00000235538.5,AL137005.1,lncRNA,chr6,163671577,163798849,+
